,Country,Year,population,Value,protein_supply,consumption
484,bahamas,1977,197.101,10500.0,62.49,1.43
485,bahamas,1978,201.47799999999998,10000.0,61.92,1.55
486,bahamas,1979,205.984,7500.0,64.42,1.11
487,bahamas,1980,210.59099999999998,9000.0,75.97,1.47
488,bahamas,1981,215.326,9500.0,71.64,1.25
489,bahamas,1982,220.18400000000003,9250.0,80.83,1.28
490,bahamas,1983,225.084,10000.0,79.0,1.37
491,bahamas,1984,229.923,10250.0,79.07,2.1
492,bahamas,1985,234.578,10500.0,80.1,1.46
493,bahamas,1986,239.017,11250.0,83.04,1.55
494,bahamas,1987,243.271,12000.0,81.1,1.38
495,bahamas,1988,247.451,12500.0,83.4,2.48
496,bahamas,1989,251.733,12500.0,81.28,2.28
497,bahamas,1990,256.223,12750.0,82.56,1.92
498,bahamas,1991,261.008,12250.0,78.56,1.56
499,bahamas,1992,266.029,12000.0,73.49,1.71
500,bahamas,1993,271.069,11500.0,71.72,1.88
501,bahamas,1994,275.846,10750.0,78.19,2.29
502,bahamas,1995,280.184,17500.0,77.73,3.17
503,bahamas,1996,283.978,21250.0,76.74,2.43
504,bahamas,1997,287.358,23750.0,83.57,5.04
505,bahamas,1998,290.597,26400.0,82.43,4.32
506,bahamas,1999,294.062,27959.0,85.67,3.25
507,bahamas,2000,298.051,20825.0,92.69,4.36
508,bahamas,2001,302.618,21250.0,92.7,4.32
509,bahamas,2002,307.66,21750.0,92.97,2.98
510,bahamas,2003,313.129,22125.0,87.0,2.52
511,bahamas,2004,318.894,22500.0,81.8,3.12
512,bahamas,2005,324.85900000000004,23875.0,81.48,4.18
513,bahamas,2006,331.033,24275.0,84.3,5.72
514,bahamas,2007,337.389,20975.0,83.45,6.53
515,bahamas,2008,343.681,21025.0,83.14,6.53
516,bahamas,2009,349.60400000000004,21075.0,87.52,6.31
517,bahamas,2010,354.94199999999995,21125.0,84.7,7.99
518,bahamas,2011,359.57800000000003,31700.0,81.49,7.3
519,bahamas,2012,363.584,20680.0,90.8,7.48
520,bahamas,2013,367.16900000000004,20700.0,86.62,6.2
521,bangladesh,1961,49362.843,184300.0,45.49,0.32
522,bangladesh,1962,50752.157,229300.0,44.85,0.39
523,bangladesh,1963,52202.007000000005,287200.0,45.81,0.44
524,bangladesh,1964,53741.71599999999,347200.0,45.86,0.47
525,bangladesh,1965,55385.112,424300.0,44.76,0.52
526,bangladesh,1966,57157.654,514400.0,44.12,0.59
527,bangladesh,1967,59034.249,574400.0,41.42,0.61
528,bangladesh,1968,60918.454000000005,634400.0,43.33,0.64
529,bangladesh,1969,62679.765,690000.0,45.11,0.66
530,bangladesh,1970,64232.482,763000.0,46.93,0.71
531,bangladesh,1971,65531.633,756500.0,44.08,0.69
532,bangladesh,1972,66625.705,756500.0,41.98,0.68
533,bangladesh,1973,67637.53,734292.0,45.44,0.65
534,bangladesh,1974,68742.233,734292.0,46.34,0.64
535,bangladesh,1975,70066.30099999999,734292.0,43.74,0.63
536,bangladesh,1976,71652.381,734292.0,45.84,0.61
537,bangladesh,1977,73463.584,734292.0,41.96,0.6
538,bangladesh,1978,75450.032,962172.0,45.76,0.79
539,bangladesh,1979,77529.045,1010268.0,45.96,0.81
540,bangladesh,1980,79639.491,750168.0,44.82,0.6
541,bangladesh,1981,81767.515,795168.0,43.45,0.62
542,bangladesh,1982,83932.127,842905.0,43.97,0.64
543,bangladesh,1983,86142.495,893400.0,44.64,0.66
544,bangladesh,1984,88416.521,804600.0,44.4,0.55
545,bangladesh,1985,90764.183,969300.0,45.88,0.58
546,bangladesh,1986,93187.603,1029780.0,44.26,0.59
547,bangladesh,1987,95671.163,914292.0,45.59,0.52
548,bangladesh,1988,98186.35,1162296.0,45.47,0.61
549,bangladesh,1989,100695.49699999999,987867.0,44.87,0.49
550,bangladesh,1990,103171.95599999999,1311876.0,45.68,0.64
551,bangladesh,1991,105599.127,1363032.0,45.29,0.64
552,bangladesh,1992,107983.704,1446850.0,44.85,0.65
553,bangladesh,1993,110350.63900000001,1573123.0,42.92,0.7
554,bangladesh,1994,112737.683,1683000.0,43.46,0.77
555,bangladesh,1995,115169.93,1872000.0,43.96,0.84
556,bangladesh,1996,117649.93199999999,2489000.0,44.2,1.06
557,bangladesh,1997,120160.564,2890000.0,44.82,1.2
558,bangladesh,1998,122682.815,2768000.0,45.3,1.17
559,bangladesh,1999,125189.651,2458000.0,49.73,1.08
560,bangladesh,2000,127657.854,2655000.0,48.46,1.12
561,bangladesh,2001,130088.70199999999,2870000.0,49.76,1.19
562,bangladesh,2002,132478.086,3097000.0,50.91,1.25
563,bangladesh,2003,134791.603,3340000.0,51.21,1.32
564,bangladesh,2004,136986.432,3346000.0,52.42,1.3
565,bangladesh,2005,139035.505,3936000.0,52.07,1.52
566,bangladesh,2006,140921.167,3795000.0,51.86,1.43
567,bangladesh,2007,142660.376,3758000.0,53.77,1.4
568,bangladesh,2008,144304.167,3957000.0,52.16,1.46
569,bangladesh,2009,145924.797,3284000.0,55.23,1.18
570,bangladesh,2010,147575.43,4020000.0,55.85,1.45
571,bangladesh,2011,149273.139,4255000.0,54.56,1.51
572,bangladesh,2012,151005.739,5111900.0,54.64,1.81
573,bangladesh,2013,152761.418,5332110.0,55.84,2.08
574,barbados,1961,231.718,10200.0,61.63,1.93
575,barbados,1962,232.63299999999998,10300.0,61.6,1.97
576,barbados,1963,233.63,10400.0,65.53,1.92
577,barbados,1964,234.58599999999998,10500.0,65.38,1.98
578,barbados,1965,235.41299999999998,10600.0,67.62,2.12
579,barbados,1966,236.088,10700.0,67.43,2.06
580,barbados,1967,236.65900000000002,11600.0,73.93,2.31
581,barbados,1968,237.24099999999999,12600.0,69.36,2.37
582,barbados,1969,237.955,16620.0,72.46,3.17
583,barbados,1970,238.896,16780.0,75.52,3.0
584,barbados,1971,240.09400000000002,16920.0,80.8,2.95
585,barbados,1972,241.515,17100.0,76.24,3.01
586,barbados,1973,243.06900000000002,17240.0,77.28,2.96
587,barbados,1974,244.644,18140.0,78.47,2.98
588,barbados,1975,246.15400000000002,33240.0,74.79,5.35
589,barbados,1976,247.583,33600.0,80.48,5.45
590,barbados,1977,248.937,34000.0,79.46,5.51
591,barbados,1978,250.203,36200.0,85.03,6.06
592,barbados,1979,251.351,32760.0,81.51,5.27
593,barbados,1980,252.394,29600.0,83.41,6.01
594,barbados,1981,253.298,27000.0,86.83,4.58
595,barbados,1982,254.082,31300.0,87.35,5.18
596,barbados,1983,254.78799999999998,20900.0,89.88,3.53
597,barbados,1984,255.497,37600.0,91.08,6.23
598,barbados,1985,256.263,25700.0,90.75,4.33
599,barbados,1986,257.107,27000.0,92.96,4.62
600,barbados,1987,258.019,36600.0,94.77,6.33
601,barbados,1988,258.97700000000003,30480.0,93.07,5.16
602,barbados,1989,259.957,30180.0,97.86,4.7
603,barbados,1990,260.936,32700.0,95.95,5.07
604,barbados,1991,261.905,27800.0,91.36,4.5
605,barbados,1992,262.88599999999997,25400.0,82.31,3.92
606,barbados,1993,263.874,25000.0,81.95,3.89
607,barbados,1994,264.893,26450.0,82.88,4.06
608,barbados,1995,265.955,21300.0,82.62,3.2
609,barbados,1996,267.04900000000004,25500.0,82.22,3.66
610,barbados,1997,268.187,15800.0,83.37,2.37
611,barbados,1998,269.336,19500.0,81.01,2.02
612,barbados,1999,270.45099999999996,22500.0,85.46,3.2
613,barbados,2000,271.515,25000.0,80.57,3.17
614,barbados,2001,272.5,27500.0,85.02,4.3
615,barbados,2002,273.425,30000.0,85.41,4.48
616,barbados,2003,274.329,32400.0,85.74,5.13
617,barbados,2004,275.284,38560.0,83.57,6.34
618,barbados,2005,276.323,27700.0,89.67,3.85
619,barbados,2006,277.47700000000003,39740.0,87.04,5.7
620,barbados,2007,278.7,46100.0,90.53,6.61
621,barbados,2008,279.94599999999997,38260.0,86.79,5.3
622,barbados,2009,281.10400000000004,40040.0,86.01,6.13
623,barbados,2010,282.131,44620.0,86.47,6.8
624,barbados,2011,282.987,42000.0,85.99,6.59
625,barbados,2012,283.70099999999996,50150.0,87.05,8.28
626,barbados,2013,284.296,57150.0,88.24,9.61
627,belarus,1992,10154.334,3467000.0,96.55,17.22
628,belarus,1993,10135.127,3477000.0,99.15,17.41
629,belarus,1994,10108.291,3370000.0,96.15,17.22
630,belarus,1995,10077.608,3340000.0,94.95,16.63
631,belarus,1996,10044.853000000001,3361500.0,96.76,16.78
632,belarus,1997,10009.394,3420000.0,95.67,16.63
633,belarus,1998,9969.987,3450000.0,95.3,15.19
634,belarus,1999,9924.437,3362000.0,91.98,13.29
635,belarus,2000,9871.632,3254700.0,86.75,12.55
636,belarus,2001,9811.401,3110000.0,88.46,12.6
637,belarus,2002,9745.923,2900000.0,86.31,12.82
638,belarus,2003,9679.235,2803000.0,85.38,12.67
639,belarus,2004,9616.634,2926300.0,87.21,13.51
640,belarus,2005,9562.088,3079200.0,89.1,14.7
641,belarus,2006,9516.883,3303100.0,90.99,15.59
642,belarus,2007,9480.515,3196000.0,92.01,15.31
643,belarus,2008,9452.855,3280000.0,90.86,15.66
644,belarus,2009,9433.152,3399000.0,91.56,15.82
645,belarus,2010,9420.574,3500000.0,93.87,16.1
646,belarus,2011,9415.32,3619000.0,98.04,16.38
647,belarus,2012,9417.046,3739000.0,99.55,17.38
648,belarus,2013,9423.506,3809000.0,93.82,15.86
649,belgium,2000,10282.033000000001,3407000.0,96.58,10.96
650,belgium,2001,10319.019,3729394.0,100.83,13.1
651,belgium,2002,10364.885,3444006.0,100.64,12.11
652,belgium,2003,10419.032,3408645.0,99.47,11.74
653,belgium,2004,10480.117,3633563.0,99.25,14.13
654,belgium,2005,10546.886,3154559.0,99.26,11.32
655,belgium,2006,10619.475,3059609.0,100.12,13.35
656,belgium,2007,10697.572,2747406.0,101.18,12.95
657,belgium,2008,10778.758,2561700.0,98.38,12.14
658,belgium,2009,10859.94,2422100.0,96.11,10.02
659,belgium,2010,10938.739,2681098.0,96.92,12.24
660,belgium,2011,11013.853000000001,2694083.0,96.57,14.5
661,belgium,2012,11085.358,2436752.0,98.95,11.87
662,belgium,2013,11154.008999999998,2754480.0,99.59,12.59
663,belgiumluxembourg,1961,9542.848,3139181.0,89.48,15.19
664,belgiumluxembourg,1962,9604.243,2979243.0,87.92,12.46
665,belgiumluxembourg,1963,9664.536,3042639.0,88.95,13.28
666,belgiumluxembourg,1964,9721.658000000001,3228050.0,90.5,14.41
667,belgiumluxembourg,1965,9774.1,2933149.0,88.5,13.02
668,belgiumluxembourg,1966,9821.171999999999,3009719.0,90.0,13.97
669,belgiumluxembourg,1967,9863.269,3051672.0,90.19,13.23
670,belgiumluxembourg,1968,9901.429,3273860.0,89.54,13.06
671,belgiumluxembourg,1969,9937.218,3827914.0,93.38,13.71
672,belgiumluxembourg,1970,9971.848,4167286.0,92.21,13.26
673,belgiumluxembourg,1971,10005.55,3961359.0,95.53,13.11
674,belgiumluxembourg,1972,10037.949,3944067.0,94.04,12.51
675,belgiumluxembourg,1973,10068.934000000001,3739499.0,95.33,12.62
676,belgiumluxembourg,1974,10098.209,3763905.0,96.25,12.37
677,belgiumluxembourg,1975,10125.569,4016167.0,96.95,14.5
678,belgiumluxembourg,1976,10151.341,3911078.0,96.23,12.9
679,belgiumluxembourg,1977,10175.664,3847773.0,98.87,13.34
680,belgiumluxembourg,1978,10197.886999999999,3787638.0,100.33,13.48
681,belgiumluxembourg,1979,10217.166,3452986.0,99.41,13.41
682,belgiumluxembourg,1980,10233.033000000001,3312580.0,101.38,13.09
683,belgiumluxembourg,1981,10245.373,3267164.0,101.64,13.82
684,belgiumluxembourg,1982,10254.921999999999,3265798.0,102.84,13.26
685,belgiumluxembourg,1983,10263.185,3158096.0,101.6,13.95
686,belgiumluxembourg,1984,10272.166,3078902.0,103.49,13.2
687,belgiumluxembourg,1985,10283.462,2905250.0,102.94,13.39
688,belgiumluxembourg,1986,10297.208,2939308.0,102.53,13.01
689,belgiumluxembourg,1987,10313.367,2907962.0,102.59,12.76
690,belgiumluxembourg,1988,10333.138,2792454.0,103.05,12.28
691,belgiumluxembourg,1989,10357.882,2724102.0,102.36,10.81
692,belgiumluxembourg,1990,10388.335,2967663.0,103.86,11.87
693,belgiumluxembourg,1991,10425.796999999999,3159319.0,105.5,12.54
694,belgiumluxembourg,1992,10469.495,3206419.0,107.14,12.82
695,belgiumluxembourg,1993,10515.483999999999,3363903.0,106.88,13.31
696,belgiumluxembourg,1994,10558.351999999999,3838166.0,104.15,14.59
697,belgiumluxembourg,1995,10594.454,3857510.0,103.23,13.98
698,belgiumluxembourg,1996,10622.274,3852088.0,101.83,13.04
699,belgiumluxembourg,1997,10643.763,3997225.0,102.31,14.21
700,belgiumluxembourg,1998,10663.132,4166700.0,103.61,15.11
701,belgiumluxembourg,1999,10686.421999999999,3962144.0,105.92,14.54
702,belize,1961,94.70299999999999,4700.0,59.67,2.27
703,belize,1962,97.384,4900.0,62.38,2.34
704,belize,1963,100.164,5100.0,58.46,1.79
705,belize,1964,103.069,5500.0,58.39,2.31
706,belize,1965,106.119,6300.0,56.61,2.51
707,belize,1966,109.34700000000001,7000.0,56.19,2.9
708,belize,1967,112.69200000000001,7000.0,57.1,2.73
709,belize,1968,116.061,7300.0,57.54,2.72
710,belize,1969,119.26100000000001,7300.0,54.6,2.54
711,belize,1970,122.182,8200.0,57.83,3.16
712,belize,1971,124.79299999999999,8800.0,59.15,2.96
713,belize,1972,127.15,9400.0,59.16,3.62
714,belize,1973,129.29399999999998,10200.0,57.13,3.95
715,belize,1974,131.30700000000002,10600.0,61.24,3.96
716,belize,1975,133.26,11400.0,62.91,5.31
717,belize,1976,135.14700000000002,12150.0,62.27,5.56
718,belize,1977,136.989,14000.0,63.96,5.42
719,belize,1978,138.965,16000.0,65.81,5.89
720,belize,1979,141.305,18000.0,67.16,6.48
721,belize,1980,144.155,20964.0,69.69,7.14
722,belize,1981,147.566,21888.0,69.92,6.78
723,belize,1982,151.5,21456.0,68.22,6.99
724,belize,1983,155.822,22080.0,67.52,6.61
725,belize,1984,160.347,22632.0,67.32,6.48
726,belize,1985,164.921,22644.0,66.46,6.2
727,belize,1986,169.56799999999998,23112.0,64.32,6.35
728,belize,1987,174.32,23496.0,68.18,5.99
729,belize,1988,179.028,23952.0,66.64,6.19
730,belize,1989,183.46900000000002,24744.0,62.67,6.34
731,belize,1990,187.55200000000002,25044.0,65.47,5.65
732,belize,1991,191.128,25728.0,63.22,5.25
733,belize,1992,194.324,23663.0,66.12,5.42
734,belize,1993,197.622,23608.0,66.0,4.98
735,belize,1994,201.68,28440.0,65.21,5.64
736,belize,1995,206.963,24509.0,65.72,5.79
737,belize,1996,213.66400000000002,26977.0,65.05,6.1
738,belize,1997,221.58,30996.0,67.69,6.03
739,belize,1998,230.24400000000003,31536.0,67.6,6.2
740,belize,1999,238.988,34633.0,68.05,5.91
741,belize,2000,247.315,33660.0,71.3,5.79
742,belize,2001,255.063,34572.0,74.93,5.47
743,belize,2002,262.378,35736.0,77.59,4.72
744,belize,2003,269.425,31979.0,78.65,4.99
745,belize,2004,276.504,34215.0,77.74,4.48
746,belize,2005,283.8,28872.0,76.39,3.38
747,belize,2006,291.329,31682.0,73.21,3.81
748,belize,2007,299.025,35394.0,72.66,4.23
749,belize,2008,306.823,40487.0,69.29,5.06
750,belize,2009,314.655,41129.0,69.89,5.06
751,belize,2010,322.464,48404.0,72.39,6.03
752,belize,2011,330.23699999999997,42408.0,71.11,4.98
753,belize,2012,338.0,32915.0,71.66,3.39
754,belize,2013,345.715,42882.0,73.27,4.85
755,benin,1961,2465.867,103000.0,41.02,1.1
756,benin,1962,2502.896,103000.0,41.68,1.08
757,benin,1963,2542.859,103000.0,39.99,1.06
758,benin,1964,2585.965,103000.0,39.28,1.04
759,benin,1965,2632.3559999999998,108000.0,42.73,1.08
760,benin,1966,2682.159,108000.0,40.43,1.06
761,benin,1967,2735.3070000000002,113000.0,44.7,1.09
762,benin,1968,2791.59,118000.0,46.52,1.11
763,benin,1969,2850.6609999999996,123000.0,44.83,1.14
764,benin,1970,2912.34,129000.0,43.33,1.21
765,benin,1971,2976.572,131000.0,44.71,1.23
766,benin,1972,3043.567,133000.0,42.28,1.25
767,benin,1973,3113.675,134000.0,44.64,1.26
768,benin,1974,3187.4120000000003,139000.0,40.33,1.32
769,benin,1975,3265.165,141000.0,38.14,1.33
770,benin,1976,3347.173,145000.0,44.1,1.38
771,benin,1977,3433.4390000000003,150000.0,43.48,1.42
772,benin,1978,3523.938,155000.0,43.92,1.38
773,benin,1979,3618.526,164000.0,46.82,1.53
774,benin,1980,3717.165,176000.0,46.28,1.6
775,benin,1981,3820.1279999999997,184000.0,44.08,1.62
776,benin,1982,3927.7140000000004,208000.0,42.27,1.8
777,benin,1983,4039.949,256000.0,41.25,2.14
778,benin,1984,4156.819,288000.0,46.74,2.34
779,benin,1985,4278.501,336000.0,48.01,2.65
780,benin,1986,4404.505999999999,272000.0,48.71,2.08
781,benin,1987,4535.263,240000.0,46.1,1.78
782,benin,1988,4672.852,208000.0,46.26,1.5
783,benin,1989,4820.016,176000.0,49.67,1.23
784,benin,1990,4978.496,154000.0,50.03,1.04
785,benin,1991,5149.499,51000.0,51.44,0.83
786,benin,1992,5331.803000000001,51500.0,51.85,0.83
787,benin,1993,5521.763000000001,54200.0,51.26,0.83
788,benin,1994,5714.22,55000.0,51.33,0.81
789,benin,1995,5905.558000000001,56700.0,51.85,0.81
790,benin,1996,6094.259,62500.0,52.18,0.8
791,benin,1997,6281.639,60000.0,53.04,0.8
792,benin,1998,6470.265,61700.0,54.08,0.8
793,benin,1999,6664.098000000001,63400.0,53.58,0.81
794,benin,2000,6865.951,75000.0,55.26,0.77
795,benin,2001,7076.733,147000.0,53.95,0.73
796,benin,2002,7295.394,152500.0,59.35,0.74
797,benin,2003,7520.555,175000.0,56.73,0.68
798,benin,2004,7750.004,165000.0,58.87,0.71
799,benin,2005,7982.225,176700.0,57.78,0.68
800,benin,2006,8216.896999999999,164200.0,58.14,0.9
801,benin,2007,8454.793,170000.0,60.06,0.93
802,benin,2008,8696.921,90000.0,62.77,0.84
803,benin,2009,8944.708,92500.0,63.27,0.87
804,benin,2010,9199.259,164200.0,60.74,0.72
805,benin,2011,9460.831,177800.0,62.27,0.75
806,benin,2012,9729.249,215113.0,64.48,0.81
807,benin,2013,10004.591,221995.0,64.43,0.9
808,bermuda,1961,45.895,8400.0,88.18,10.9
809,bermuda,1962,46.81399999999999,9240.0,90.99,10.27
810,bermuda,1963,47.727,10200.0,89.0,10.71
811,bermuda,1964,48.592,13290.0,89.32,12.5
812,bermuda,1965,49.388000000000005,13326.0,89.08,12.67
813,bermuda,1966,50.117,14076.0,93.15,13.72
814,bermuda,1967,50.78,14100.0,92.31,13.28
815,bermuda,1968,51.386,14241.0,93.66,13.08
816,bermuda,1969,51.976000000000006,14836.0,93.0,14.1
817,bermuda,1970,52.565,16255.0,95.23,15.02
818,bermuda,1971,53.162,15750.0,92.87,14.88
819,bermuda,1972,53.751999999999995,9804.0,91.8,12.42
820,bermuda,1973,54.32899999999999,5400.0,92.43,10.96
821,bermuda,1974,54.883,6300.0,94.39,11.84
822,bermuda,1975,55.4,7200.0,95.5,11.41
823,bermuda,1976,55.88399999999999,6431.0,99.49,14.32
824,bermuda,1977,56.33,5483.0,93.62,12.8
825,bermuda,1978,56.76,6000.0,96.07,13.89
826,bermuda,1979,57.178000000000004,7620.0,101.01,15.4
827,bermuda,1980,57.573,9200.0,104.08,16.29
828,bermuda,1981,57.986000000000004,9300.0,102.88,17.39
829,bermuda,1982,58.387,9400.0,103.17,16.04
830,bermuda,1983,58.79,9500.0,105.66,16.47
831,bermuda,1984,59.19,9600.0,108.04,15.95
832,bermuda,1985,59.602,9600.0,104.62,14.97
833,bermuda,1986,60.01,9700.0,106.24,16.61
834,bermuda,1987,60.419,9700.0,104.84,15.8
835,bermuda,1988,60.839,9800.0,104.41,16.67
836,bermuda,1989,61.243,9800.0,101.41,15.26
837,bermuda,1990,61.63399999999999,9500.0,98.69,18.81
838,bermuda,1991,62.02,9000.0,96.87,15.63
839,bermuda,1992,62.388999999999996,9000.0,100.61,15.31
840,bermuda,1993,62.75,8000.0,99.05,14.29
841,bermuda,1994,63.101000000000006,7000.0,98.16,11.88
842,bermuda,1995,63.442,7000.0,96.32,9.88
843,bermuda,1996,63.773999999999994,5600.0,91.85,8.85
844,bermuda,1997,64.08,5600.0,94.4,8.91
845,bermuda,1998,64.393,5600.0,89.02,9.01
846,bermuda,1999,64.7,5600.0,83.47,5.79
847,bermuda,2000,65.012,5600.0,86.6,5.85
848,bermuda,2001,65.329,5600.0,84.83,5.91
849,bermuda,2002,65.656,5600.0,84.15,5.85
850,bermuda,2003,65.943,5600.0,78.17,5.93
851,bermuda,2004,66.15,5600.0,74.51,5.84
852,bermuda,2005,66.257,5600.0,78.45,8.26
853,bermuda,2006,66.248,5600.0,83.27,9.83
854,bermuda,2007,66.12899999999999,5580.0,84.86,10.2
855,bermuda,2008,65.931,5830.0,90.09,10.51
856,bermuda,2009,65.67399999999999,6150.0,90.22,9.83
857,bermuda,2010,65.389,6000.0,85.46,9.94
858,bermuda,2011,65.078,6000.0,92.51,10.17
859,bermuda,2012,64.737,6000.0,88.67,6.94
860,bermuda,2013,64.38600000000001,6000.0,90.79,14.92
861,bosniaandherzegovina,1992,4233.6759999999995,561000.0,68.31,3.89
862,bosniaandherzegovina,1993,4078.937,425000.0,73.03,3.62
863,bosniaandherzegovina,1994,3936.5240000000003,340000.0,79.56,4.51
864,bosniaandherzegovina,1995,3829.05,323000.0,79.74,4.98
865,bosniaandherzegovina,1996,3764.425,264000.0,83.28,7.73
866,bosniaandherzegovina,1997,3736.07,370000.0,89.99,5.06
867,bosniaandherzegovina,1998,3734.337,622000.0,88.66,5.51
868,bosniaandherzegovina,1999,3743.3540000000003,561000.0,83.8,4.95
869,bosniaandherzegovina,2000,3751.176,606000.0,77.41,5.15
870,bosniaandherzegovina,2001,3755.512,558000.0,79.59,4.52
871,bosniaandherzegovina,2002,3759.387,552000.0,82.81,4.6
872,bosniaandherzegovina,2003,3762.173,566000.0,81.25,4.33
873,bosniaandherzegovina,2004,3764.1940000000004,544000.0,89.01,4.14
874,bosniaandherzegovina,2005,3765.3309999999997,587306.0,87.6,4.94
875,bosniaandherzegovina,2006,3765.4240000000004,580050.0,86.62,4.5
876,bosniaandherzegovina,2007,3762.7859999999996,678015.0,88.47,5.16
877,bosniaandherzegovina,2008,3754.2709999999997,873338.0,90.86,6.23
878,bosniaandherzegovina,2009,3735.938,785840.0,90.19,5.47
879,bosniaandherzegovina,2010,3705.472,694125.0,89.42,4.33
